R0,pmo_sse,pmo_ssi,sse_sim,ssi_sim,F_r
2.2763819095477387,0.14028718852211974,0.048462913946453856,,,0.3455956077882387
2.2939698492462313,0.14141429907437664,0.04884030718826171,,,0.3455956077882387
2.3115577889447234,0.14253001452859448,0.049213458081281414,,,0.3455956077882387
2.329145728643216,0.1436345420865205,0.04958244379242904,0.1466,0.04628632938643703,0.3455956077882387
2.3467336683417086,0.14472808356708988,0.049947339575369454,,,0.3455956077882387
2.3643216080402008,0.14581083558714492,0.050308218830170004,,,0.3455956077882387
2.3819095477386933,0.14688298973474323,0.050665153160723175,,,0.3455956077882387
2.399497487437186,0.14794473273541375,0.051018212430036125,,,0.3455956077882387
2.417085427135678,0.14899624661170052,0.05136746481347909,,,0.3455956077882387
2.434673366834171,0.15003770883631073,0.05171297685008036,,,0.3455956077882387
2.4522613065326633,0.15106929247917023,0.05205481349195007,,,0.3455956077882387
2.469849246231156,0.1520911663486728,0.052393038151913984,,,0.3455956077882387
2.4874371859296485,0.15310349512739174,0.052727712749431,,,0.3455956077882387
2.5050251256281406,0.15410643950250935,0.05305889775486661,,,0.3455956077882387
2.522613065326633,0.1551001562912092,0.05338665223219152,0.151,0.050831024930747926,0.3455956077882387
2.540201005025126,0.15608479856125712,0.053711033880169956,,,0.3455956077882387
2.557788944723618,0.15706051574698965,0.05403209907209916,,,0.3455956077882387
2.5753768844221105,0.1580274537609183,0.05434990289416142,,,0.3455956077882387
2.592964824120603,0.1589857551011402,0.05466449918244176,,,0.3455956077882387
2.6105527638190953,0.15993555895474543,0.054975940558668945,,,0.3455956077882387
2.628140703517588,0.1608770012973948,0.055284278464728054,,,0.3455956077882387
2.6457286432160805,0.1618102149892351,0.05558956319599517,,,0.3455956077882387
2.6633165829145726,0.16273532986731054,0.05589184393354085,,,0.3455956077882387
2.680904522613065,0.1636524728346238,0.05619116877524699,,,0.3455956077882387
2.698492462311558,0.16456176794615918,0.05648758476592619,0.1652,0.05645496056454961,0.3455956077882387
2.7160804020100504,0.1654633364905541,0.056781137926091296,,,0.3455956077882387
2.7336683417085426,0.16635729707277147,0.057071873280829744,,,0.3455956077882387
2.751256281407035,0.16724376568742294,0.057359834885981065,,,0.3455956077882387
2.7688442211055277,0.16812285579555675,0.05764506585509388,,,0.3455956077882387
2.78643216080402,0.1689946783956725,0.05792760838466382,,,0.3455956077882387
2.8040201005025125,0.16985934209296816,0.05820750377873929,,,0.3455956077882387
2.821608040201005,0.17071695316620228,0.05848479247273475,,,0.3455956077882387
2.8391959798994977,0.17156761563226852,0.05875951405647761,,,0.3455956077882387
2.85678391959799,0.17241143130857484,0.059031707296521296,,,0.3455956077882387
2.8743718592964824,0.17324849987331647,0.059301410157747925,,,0.3455956077882387
2.891959798994975,0.17407891892372607,0.05956865982429127,0.1761,0.05898797875314509,0.3455956077882387
2.909547738693467,0.17490278403238058,0.05983349271980054,,,0.3455956077882387
2.9271356783919598,0.17572018880164564,0.06009594452707334,,,0.3455956077882387
2.9447236180904524,0.1765312249163259,0.060356050207077794,,,0.3455956077882387
2.9623115577889445,0.1773359821945919,0.060613844017387786,,,0.3455956077882387
2.979899497487437,0.1781345486372531,0.060869359530051126,,,0.3455956077882387
2.9974874371859297,0.1789270104754357,0.061122629648911686,,,0.3455956077882387
3.0150753768844223,0.17971345221673074,0.06137368662640541,,,0.3455956077882387
3.0326633165829144,0.18049395668986679,0.06162256207984673,,,0.3455956077882387
3.050251256281407,0.18126860508796527,0.061869287007226825,,,0.3455956077882387
3.0678391959798996,0.1820374770104306,0.06211389180253735,0.1881,0.05492023154030778,0.3455956077882387
3.0854271356783918,0.18280065050352556,0.0623564062706381,,,0.3455956077882387
3.1030150753768844,0.18355820209968243,0.06259685964168482,,,0.3455956077882387
3.120603015075377,0.1843102068563227,0.06283528058532173,,,0.3455956077882387
3.138190954773869,0.1850567383898587,0.06307169722350836,,,0.3455956077882387
3.1557788944723617,0.18579786891585215,0.06330613714486077,,,0.3455956077882387
3.1733668341708543,0.18653366928081327,0.06353862741670313,,,0.3455956077882387
3.190954773869347,0.18726420899662866,0.06376919459771402,,,0.3455956077882387
3.208542713567839,0.1879895562729199,0.06399786474993974,,,0.3455956077882387
3.2261306532663316,0.18870977804899525,0.06422466345060929,,,0.3455956077882387
3.2437185929648242,0.1894249400244551,0.06444961580351105,,,0.3455956077882387
3.2613065326633164,0.1901351066889928,0.06467274645007304,0.1908,0.0647895417325097,0.3455956077882387
3.278894472361809,0.1908403413513161,0.06489407958013138,,,0.3455956077882387
3.2964824120603016,0.1915407061672204,0.06511363894239497,,,0.3455956077882387
3.3140703517587937,0.19223626216684586,0.06533144785461997,,,0.3455956077882387
3.3316582914572863,0.19292706928114245,0.06554752921350027,,,0.3455956077882387
3.349246231155779,0.1936131863675733,0.0657619055042844,,,0.3455956077882387
3.3668341708542715,0.19429467123508182,0.06597459881012857,,,0.3455956077882387
3.3844221105527637,0.19497158066834464,0.06618563082119233,,,0.3455956077882387
3.4020100502512562,0.19564397045133974,0.06639502284348786,,,0.3455956077882387
3.419597989949749,0.1963118953902463,0.06660279580748696,,,0.3455956077882387
3.437185929648241,0.19697540933570412,0.06680897027649746,0.1969,0.06910859922735728,0.3455956077882387
3.4547738693467336,0.19763456520445188,0.06701356645481371,,,0.3455956077882387
3.472361809045226,0.19828941500036212,0.06721660419564812,,,0.3455956077882387
3.4899497487437188,0.1989400098348978,0.06741810300885309,,,0.3455956077882387
3.507537688442211,0.199586399947005,0.06761808206843689,,,0.3455956077882387
3.5251256281407035,0.2002286347224621,0.06781656021988147,,,0.3455956077882387
3.542713567839196,0.20086676271270298,0.06801355598726844,,,0.3455956077882387
3.5603015075376883,0.20150083165313004,0.06820908758021782,,,0.3455956077882387
3.577889447236181,0.20213088848093486,0.0684031729006469,,,0.3455956077882387
3.5954773869346734,0.20275697935244152,0.06859582954935395,,,0.3455956077882387
3.6130653266331656,0.20337914965998583,0.06878707483243074,,,0.3455956077882387
3.630653266331658,0.2039974440483504,0.06897692576751258,0.2002,0.06844981305723324,0.3455956077882387
3.648241206030151,0.20461190643076155,0.06916539908986563,,,0.3455956077882387
3.6658291457286434,0.20522258000447025,0.06935251125832231,,,0.3455956077882387
3.6834170854271355,0.20582950726592297,0.06953827846106375,,,0.3455956077882387
3.701005025125628,0.20643273002553952,0.0697227166212574,,,0.3455956077882387
3.7185929648241207,0.20703228942210783,0.06990584140255296,,,0.3455956077882387
3.736180904522613,0.20762822593680885,0.07008766821444057,,,0.3455956077882387
3.7537688442211055,0.20822057940688088,0.07026821221747559,,,0.3455956077882387
3.771356783919598,0.2088093890389362,0.07044748832837355,,,0.3455956077882387
3.78894472361809,0.20939469342193973,0.07062551122497973,,,0.3455956077882387
3.806532663316583,0.20997653053985932,0.07080229535111604,0.2125,0.07033549146556799,0.3455956077882387
3.8241206030150754,0.21055493778399859,0.07097785492130948,,,0.3455956077882387
3.841708542713568,0.2111299519650207,0.07115220392540533,,,0.3455956077882387
3.85929648241206,0.21170160932467275,0.07132535613306779,,,0.3455956077882387
3.8768844221105527,0.21226994554721967,0.07149732509817253,,,0.3455956077882387
3.8944723618090453,0.21283499577059595,0.0716681241630932,,,0.3455956077882387
3.9120603015075375,0.21339679459728433,0.07183776646288476,,,0.3455956077882387
3.92964824120603,0.21395537610492588,0.07200626492936757,,,0.3455956077882387
3.9472361809045227,0.2145107738566756,0.07217363229511364,,,0.3455956077882387
3.9648241206030153,0.21506302091130447,0.07233988109733902,,,0.3455956077882387
3.9824120603015074,0.21561214983305843,0.07250502368170453,,,0.3455956077882387
4.0,0.21615819270128178,0.07266907220602603,0.2147,0.07046231603983945,0.3455956077882387
